LightValue,TempVal,Classifier
2063,51.77,off
2094,50.9,off
2085,51.48,off
2027,52.5,off
2016,51.48,off
2085,51.48,off
2116,51.48,off
2090,52.79,off
2061,52.64,off
2094,51.48,off
2086,52.6,off
2026,51.63,off
2018,52.6,off
2087,50.9,off
2117,51.48,off
2093,52.64,off
2064,50.32,off
2096,51.92,off
2088,53.22,off
2027,52.6,off
2020,52.6,off
2089,52.6,off
2117,51.92,off
2088,52.6,off
2060,51.63,off
2092,52.5,off
2082,51.92,off
2022,51.92,off
2018,53.22,off
2088,51.92,off
2115,53.8,off
2086,50.9,off
2063,52.6,off
2096,52.5,off
2083,51.77,off
2025,51.48,off
2016,51.92,off
2086,50.9,off
2115,52.5,off
2090,50.9,off
2061,51.92,off
2093,51.63,off
2083,52.6,off
2024,51.48,off
2024,53.22,off
2088,51.63,off
2114,51.77,off
2089,53.8,off
2062,53.8,off
2094,51.92,off
2083,52.6,off
2025,51.48,off
2021,51.48,off
2092,51.34,off
2116,51.48,off
2090,52.6,off
2065,51.48,off
2098,51.48,off
2084,52.6,off
2024,52.6,off
2020,52.6,off
2091,51.48,off
2116,52.79,off
2087,51.34,off
2063,51.63,off
2096,51.48,off
2084,51.48,off
2024,51.92,off
2024,52.6,off
2090,52.6,off
2117,51.48,off
2085,51.19,off
2066,51.48,off
2098,52.6,off
2085,51.48,off
2025,52.64,off
2021,51.92,off
2090,50.9,off
2116,51.34,off
2090,52.79,off
2064,52.64,off
2094,51.48,off
2082,54.24,off
2019,50.9,off
2021,51.48,off
2090,51.48,off
2117,50.47,off
2085,51.77,off
2062,54.24,off
2094,50.9,off
2079,52.6,off
2018,52.6,off
2019,51.92,off
2088,52.6,off
2112,51.92,off
2083,50.9,off
2061,52.6,off
2092,51.92,off
2076,51.34,off
2017,52.35,off
2015,51.48,off
2082,49.74,off
2111,52.6,off
2082,51.48,off
2059,50.9,off
2093,51.63,off
2080,52.6,off
2017,51.48,off
2022,50.9,off
2090,52.6,off
2113,51.77,off
2082,52.6,off
2062,52.64,off
2093,50.9,off
2081,53.22,off
2018,50.9,off
2024,51.34,off
2090,51.77,off
2115,51.19,off
2086,52.6,off
2067,52.64,off
2093,50.9,off
2080,50.9,off
2024,51.92,off
2028,52.6,off
2094,51.48,off
2120,52.79,off
2085,51.19,off
2068,51.34,off
2099,51.48,off
2081,52.6,off
2019,52.6,off
2027,51.48,off
2093,50.9,off
2116,51.92,off
2084,51.63,off
2063,51.92,off
2093,51.48,off
2081,51.48,off
2020,52.6,off
2027,51.92,off
2093,52.6,off
2117,51.48,off
2085,52.6,off
2070,53.8,off
2098,51.77,off
2080,50.9,off
2019,49.2,off
2026,51.77,off
2092,51.48,off
2114,51.48,off
2084,52.5,off
2066,51.63,off
2097,51.92,off
2082,52.6,off
2015,50.9,off
2027,52.6,off
2093,51.48,off
2115,51.77,off
2082,51.48,off
2066,53.81,off
2097,51.92,off
2078,51.77,off
2016,50.9,off
2025,51.63,off
2090,50.9,off
2114,51.48,off
2080,51.92,off
2065,51.48,off
2094,50.47,off
2075,51.48,off
2016,52.5,off
2024,52.93,off
2088,51.48,off
2111,51.34,off
2075,51.77,off
2059,51.77,off
2094,51.63,off
2076,51.77,off
2011,51.34,off
2026,51.92,off
2092,51.48,off
2113,51.92,off
2080,52.6,off
2067,51.48,off
2096,51.48,off
2078,50.9,off
2012,51.92,off
2026,52.21,off
2092,52.5,off
2112,52.79,off
2078,51.77,off
2064,51.48,off
2094,52.79,off
2073,50.32,off
2008,51.48,off
2024,51.48,off
2091,51.77,off
2113,52.6,off
2078,51.34,off
2065,52.6,off
2095,52.6,off
2077,51.48,off
2012,51.92,off
2028,52.64,off
2093,51.34,off
2114,53.81,off
2082,52.5,off
2067,51.48,off
2093,51.92,off
2073,51.48,off
2010,51.92,off
2025,51.48,off
2091,51.48,off
2112,51.48,off
2078,51.92,off
2065,51.63,off
2094,51.77,off
2078,52.6,off
2011,51.34,off
2027,51.77,off
2093,51.34,off
2113,51.48,off
2078,51.92,off
2066,51.77,off
2097,51.77,off
2078,51.92,off
2010,51.34,off
2028,50.9,off
2094,51.92,off
2114,51.48,off
2076,51.48,off
2065,52.5,off
2098,52.5,off
2078,51.92,off
2012,52.5,off
2031,52.64,off
2094,51.48,off
2112,50.9,off
2080,51.92,off
2069,51.63,off
2097,51.48,off
2078,51.92,off
2014,52.6,off
2034,52.6,off
2098,52.5,off
2115,51.63,off
2078,51.92,off
2072,51.92,off
2099,51.34,off
2079,51.34,off
2016,52.6,off
2035,51.92,off
2100,52.6,off
2118,51.34,off
2081,50.9,off
2073,51.48,off
2102,51.63,off
2078,50.9,off
2015,50.76,off
2038,50.9,off
2102,51.63,off
2119,51.92,off
2084,51.48,off
2074,52.5,off
2100,51.34,off
2082,51.48,off
2016,52.6,off
2036,52.79,off
2100,52.6,off
2119,52.6,off
2085,50.9,off
2074,52.6,off
2101,51.92,off
2080,51.48,off
2016,51.92,off
2036,51.34,off
2101,50.9,off
2120,51.34,off
2082,50.3,off
2074,51.19,off
2100,51.34,off
2080,51.92,off
2012,50.9,off
2033,51.34,off
2097,51.63,off
2115,51.48,off
2078,52.6,off
2069,51.34,off
2100,51.48,off
2078,51.48,off
2016,52.64,off
2038,52.64,off
2100,52.6,off
2117,51.92,off
2081,50.76,off
2076,52.5,off
2101,52.6,off
2079,51.48,off
2016,50.9,off
2035,51.48,off
2096,50.9,off
2109,51.48,off
2070,52.5,off
2061,52.6,off
2086,51.48,off
2064,52.6,off
2000,51.34,off
2022,52.6,off
2087,50.76,off
2104,50.9,off
2069,51.48,off
2063,52.6,off
2093,52.6,off
2073,52.6,off
2006,52.6,off
2032,52.6,off
2098,50.9,off
2114,52.6,off
2076,51.34,off
2070,52.5,off
2095,51.92,off
2074,51.77,off
2010,52.6,off
2036,52.93,off
2096,51.48,off
2116,52.6,off
2077,52.64,off
2070,53.81,off
2098,50.9,off
2076,52.5,off
2008,51.48,off
2035,52.6,off
2097,50.76,off
2114,50.9,off
2076,52.64,off
2072,53.22,off
2097,50.9,off
2073,52.64,off
2006,52.6,off
2034,52.6,off
2098,53.8,off
2109,51.92,off
2072,50.9,off
2068,52.6,off
2099,51.92,off
2073,52.6,off
2004,51.48,off
2032,51.92,off
2094,50.9,off
2109,52.6,off
2071,51.92,off
2066,51.92,off
2092,51.92,off
2068,50.9,off
2000,51.92,off
2028,51.92,off
2091,50.76,off
2107,51.48,off
2069,50.61,off
2062,52.6,off
2091,51.48,off
2065,51.48,off
1999,51.48,off
2027,51.34,off
2092,50.32,off
2107,52.6,off
2068,52.6,off
2065,52.5,off
2090,51.92,off
2065,52.6,off
1998,50.9,off
2027,51.34,off
2091,52.5,off
2110,51.92,off
2067,51.92,off
2062,51.48,off
2090,51.48,off
2067,51.92,off
2000,51.92,off
2030,50.9,off
2092,51.48,off
2110,51.92,off
2070,51.63,off
2066,51.19,off
2094,51.48,off
2071,52.6,off
2002,50.9,off
2032,52.6,off
2093,51.34,off
2109,51.48,off
2070,51.48,off
2068,52.5,off
2093,50.9,off
2068,50.32,off
2002,52.6,off
2030,51.92,off
2090,51.34,off
2105,52.6,off
2069,52.64,off
2066,53.22,off
2092,51.34,off
2070,52.6,off
2001,50.9,off
2034,52.6,off
2095,52.5,off
2109,52.6,off
2072,52.6,off
2068,50.9,off
2093,50.76,off
2069,51.92,off
2003,54.39,off
2034,51.48,off
2095,50.9,off
2109,52.6,off
2072,52.6,off
2066,51.77,off
2094,52.64,off
2069,51.48,off
2000,50.9,off
2033,50.76,off
2095,51.63,off
2112,52.6,off
2074,52.6,off
2067,52.35,off
2092,51.48,off
2069,51.48,off
2002,53.8,off
2032,50.9,off
2093,51.77,off
2107,51.48,off
2067,52.93,off
2063,52.5,off
2089,52.93,off
2062,52.6,off
1997,50.9,off
2026,50.9,off
2089,52.64,off
2106,51.34,off
2064,50.9,off
2062,52.6,off
2088,52.64,off
2067,52.6,off
1996,51.34,off
2028,51.48,off
2090,50.9,off
2107,51.48,off
2066,51.77,off
2064,51.92,off
2088,50.9,off
2065,52.6,off
1997,51.19,off
2030,50.76,off
2090,52.5,off
2106,51.48,off
2065,50.9,off
2066,52.64,off
2091,51.92,off
2065,51.92,off
1997,50.9,off
2032,52.64,off
2087,50.9,off
2109,50.9,off
2069,52.6,off
2068,51.19,off
2092,50.32,off
2066,52.64,off
2000,50.9,off
2033,50.9,off
2095,51.63,off
2105,52.6,off
2063,51.92,off
2063,52.21,off
2089,51.92,off
2066,52.6,off
1998,51.48,off
2032,52.6,off
2095,51.77,off
2108,51.34,off
2066,52.6,off
2068,51.48,off
2095,52.6,off
2065,51.63,off
1999,52.5,off
2032,51.48,off
2093,51.92,off
2108,51.48,off
2066,50.9,off
2067,50.9,off
2091,50.9,off
2064,52.6,off
1999,52.6,off
2034,51.48,off
2094,52.6,off
2107,51.63,off
2067,52.6,off
2070,53.22,off
2094,50.9,off
2065,51.77,off
1999,51.92,off
2035,51.48,off
2096,51.92,off
2108,52.6,off
2068,51.48,off
2069,51.34,off
2094,52.6,off
2067,52.6,off
1997,51.34,off
2034,52.6,off
2093,51.48,off
2110,52.6,off
2069,50.76,off
2068,50.9,off
2093,50.9,off
2067,51.34,off
1998,51.48,off
2036,51.34,off
2096,52.6,off
2110,51.77,off
2068,51.92,off
2070,51.92,off
2093,51.34,off
2068,51.92,off
2002,52.6,off
2036,52.5,off
2098,51.48,off
2110,52.6,off
2069,52.6,off
2070,52.5,off
2093,51.92,off
2069,51.48,off
2000,50.9,off
2038,51.92,off
2099,52.6,off
2112,51.48,off
2070,51.92,off
2074,51.63,off
2097,51.77,off
2070,51.48,off
2000,51.92,off
2040,53.8,off
2099,51.34,off
2110,52.6,off
2065,50.9,off
2065,50.9,off
2092,50.76,off
2066,51.34,off
1996,51.63,off
2033,51.19,off
2096,51.48,off
2109,51.34,off
2067,51.63,off
2069,51.34,off
2091,50.76,off
2067,51.63,off
1997,50.9,off
2036,52.6,off
2096,50.9,off
2107,51.48,off
2064,50.9,off
2067,52.5,off
2091,52.5,off
2064,51.34,off
1996,50.9,off
2032,51.92,off
2095,52.6,off
2108,52.6,off
2066,50.9,off
2069,53.22,off
2092,51.63,off
2063,52.6,off
1996,50.9,off
2035,52.6,off
2095,51.48,off
2108,51.92,off
2066,50.9,off
2068,49.74,off
2092,51.48,off
2066,51.34,off
1996,51.48,off
2035,52.93,off
2092,51.48,off
2106,51.92,off
2063,51.5,off
2067,51.63,off
2093,52.64,off
2065,52.6,off
1994,50.9,off
2037,52.64,off
2096,50.32,off
2108,51.34,off
2067,52.93,off
2071,52.6,off
2096,50.9,off
2068,52.6,off
2001,48.58,off
2042,51.63,off
2100,51.63,off
2112,50.9,off
2067,50.9,off
2072,50.9,off
2098,52.6,off
2069,51.48,off
1996,51.48,off
2039,52.6,off
2100,50.9,off
2112,51.48,off
2072,50.32,off
2075,51.63,off
2097,51.92,off
2072,51.34,off
2003,50.76,off
2045,52.64,off
2103,52.64,off
2116,50.9,off
2073,50.9,off
2078,52.5,off
2098,50.9,off
2069,51.77,off
2000,52.6,off
2042,51.48,off
2098,49.74,off
2113,53.8,off
2070,52.5,off
2075,51.92,off
2100,51.48,off
2072,52.6,off
2002,51.34,off
2044,51.77,off
2104,50.9,off
2117,51.48,off
2074,50.9,off
2082,52.6,off
2102,50.9,off
2073,51.48,off
2006,52.6,off
2048,52.64,off
2104,50.9,off
2115,51.77,off
2072,51.48,off
2080,51.48,off
2101,50.76,off
2074,51.63,off
2004,51.48,off
2049,52.6,off
2107,50.18,off
2119,50.9,off
2075,51.48,off
2084,52.64,off
2103,51.63,off
2073,51.77,off
2004,51.92,off
2050,51.34,off
2111,51.34,off
2119,51.48,off
2075,52.6,off
2081,51.77,off
2101,49.74,off
2074,52.6,off
2004,52.6,off
2048,51.92,off
2108,52.6,off
2118,50.9,off
2073,51.63,off
2081,51.34,off
2104,52.6,off
2076,50.9,off
2005,51.48,off
2052,51.77,off
2109,51.48,off
2118,51.77,off
2075,50.61,off
2085,50.9,off
2108,52.6,off
2076,51.48,off
2005,51.92,off
2052,51.77,off
2110,51.34,off
2118,50.9,off
2073,52.35,off
2084,51.48,off
2106,51.92,off
2077,51.92,off
2006,51.48,off
2055,52.6,off
2109,51.19,off
2120,52.6,off
2075,50.9,off
2083,52.64,off
2102,51.77,off
2073,51.63,off
2004,50.9,off
2053,51.92,off
2108,50.9,off
2115,52.64,off
2072,50.9,off
2081,50.9,off
2104,51.48,off
2072,52.5,off
2003,50.9,off
2052,51.34,off
2109,51.48,off
2119,51.34,off
2071,48.58,off
2084,51.92,off
2103,51.48,off
2074,51.92,off
2004,52.5,off
2054,51.63,off
2109,52.6,off
2118,50.9,off
2074,52.6,off
2082,51.19,off
2104,52.64,off
2074,50.76,off
2003,50.9,off
2055,51.63,off
2109,51.48,off
2118,51.92,off
2072,52.6,off
2081,52.5,off
2098,50.9,off
2072,52.6,off
2001,51.34,off
2052,51.48,off
2107,50.9,off
2118,51.92,off
2072,52.6,off
2081,51.77,off
2100,52.5,off
2071,51.77,off
1997,51.34,off
2049,52.6,off
2108,51.63,off
2117,50.9,off
2071,50.76,off
2083,51.92,off
2106,51.34,off
2077,51.48,off
2005,52.6,off
2057,51.19,off
2114,50.76,off
2123,51.63,off
2077,51.48,off
2088,51.48,off
2108,51.63,off
2077,52.64,off
2008,53.8,off
2055,52.6,off
2112,52.6,off
2120,52.6,off
2077,50.9,off
2088,51.48,off
2108,51.48,off
2077,52.6,off
2006,51.92,off
2057,52.6,off
2114,51.77,off
2123,51.77,off
2075,51.48,off
2088,51.92,off
2106,50.9,off
2077,50.9,off
2003,50.9,off
2058,52.64,off
2112,50.9,off
2122,52.35,off
2072,50.76,off
2084,51.48,off
2104,52.6,off
2075,51.77,off
2004,52.6,off
2056,52.6,off
2114,51.77,off
2118,52.64,off
2075,52.6,off
2087,50.9,off
2106,50.47,off
2073,52.6,off
2004,50.9,off
2058,51.77,off
2110,50.9,off
2117,51.48,off
2070,52.64,off
2086,53.8,off
2104,51.34,off
2073,51.48,off
2003,51.92,off
2058,51.92,off
2110,51.63,off
2116,51.77,off
2070,52.64,off
2087,50.76,off
2105,51.48,off
2075,51.92,off
2006,51.48,off
2061,50.9,off
2113,51.48,off
2122,50.9,off
2068,50.9,off
2087,51.92,off
2105,51.48,off
2074,51.34,off
2002,50.9,off
2059,51.92,off
2112,51.92,off
2119,51.92,off
2071,50.9,off
2088,51.34,off
2105,51.48,off
2072,51.63,off
2003,52.5,off
2061,51.92,off
2114,51.92,off
2124,51.48,off
2087,52.6,off
2109,52.79,off
2127,51.34,off
2093,51.48,off
2026,52.5,off
2084,52.6,off
2133,51.48,off
2139,52.6,off
2090,52.6,off
2110,52.6,off
2127,51.48,off
2093,50.9,off
2024,51.48,off
2084,52.5,off
2135,50.9,off
2139,52.6,off
2091,51.34,off
2112,52.6,off
2128,51.48,off
2096,51.48,off
2030,51.92,off
2086,50.76,off
2136,50.9,off
2142,50.9,off
2091,50.9,off
2113,50.76,off
2130,51.48,off
2092,50.9,off
2025,51.92,off
2086,52.93,off
2136,52.6,off
2141,51.48,off
2092,52.64,off
2114,52.5,off
2130,50.9,off
2092,50.76,off
2026,52.6,off
2088,51.48,off
2138,50.47,off
2140,50.76,off
2089,50.9,off
2115,52.64,off
2129,51.92,off
2096,51.48,off
2029,51.48,off
2089,51.34,off
2138,51.48,off
2144,52.64,off
2090,51.48,off
2113,50.9,off
2130,51.48,off
2095,52.5,off
2029,50.9,off
2088,51.63,off
2136,51.48,off
2139,51.34,off
2089,51.63,off
2112,51.77,off
2130,51.34,off
2093,51.77,off
2030,51.92,off
2089,51.77,off
2139,52.6,off
2138,51.77,off
2088,51.92,off
2112,52.64,off
2128,51.34,off
2092,51.92,off
2027,51.92,off
2088,51.34,off
2137,51.63,off
2140,51.77,off
2088,52.64,off
2113,50.9,off
2128,50.9,off
2092,51.48,off
2026,51.77,off
2090,51.77,off
2138,51.48,off
2139,52.6,off
2088,51.77,off
2113,50.9,off
2125,51.34,off
2090,51.92,off
2027,51.48,off
2088,52.6,off
2138,50.61,off
2140,51.48,off
2090,51.63,off
2115,51.48,off
2124,50.9,off
2089,51.92,off
2024,52.6,off
2088,51.63,off
2136,51.48,off
2136,52.6,off
2088,53.8,off
2112,49.74,off
2125,52.6,off
2090,51.92,off
2023,50.18,off
2085,52.6,off
2132,51.92,off
2134,52.6,off
2084,50.9,off
2109,51.48,off
2122,51.48,off
2088,51.48,off
2026,52.6,off
2090,52.79,off
2138,51.77,off
2136,51.48,off
2086,52.93,off
2115,51.92,off
2125,50.9,off
2086,50.9,off
2025,51.34,off
2089,51.48,off
2136,51.92,off
2134,52.6,off
2083,50.9,off
2113,52.6,off
2127,52.6,off
2086,52.6,off
2026,52.6,off
2094,52.5,off
2140,52.6,off
2135,52.6,off
2088,53.8,off
2115,51.77,off
2126,51.48,off
2087,51.34,off
2029,50.9,off
2092,51.92,off
2140,50.76,off
2136,50.9,off
2085,51.77,off
2118,52.5,off
2127,50.32,off
2086,52.6,off
2028,51.63,off
2095,52.35,off
2139,51.48,off
2136,52.5,off
2087,50.9,off
2117,51.48,off
2126,50.32,off
2088,52.6,off
2032,51.48,off
2097,50.47,off
2141,51.34,off
2138,50.9,off
2087,51.48,off
2118,50.9,off
2128,52.6,off
2088,51.77,off
2032,51.92,off
2096,52.5,off
2140,51.48,off
2136,51.48,off
2088,51.34,off
2118,53.8,off
2127,51.48,off
2086,51.92,off
2030,51.92,off
2098,52.6,off
2141,50.9,off
2134,51.77,off
2086,52.6,off
2117,52.64,off
2125,51.92,off
2082,51.92,off
2028,51.77,off
2098,52.93,off
2138,52.6,off
2131,51.77,off
2082,50.76,off
2114,51.92,off
2120,51.34,off
2077,51.48,off
2028,52.6,off
2095,50.9,off
2139,50.9,off
2130,52.6,off
2083,50.9,off
2118,51.48,off
2124,51.92,off
2079,51.77,off
2025,49.74,off
2096,52.5,off
2138,50.9,off
2131,50.9,off
2084,52.5,off
2120,52.64,off
2123,51.77,off
2078,50.9,off
2028,50.32,off
2097,51.48,off
2141,52.6,off
2129,50.9,off
2086,50.9,off
2120,52.64,off
2125,51.77,off
2081,53.22,off
2034,50.76,off
2102,50.9,off
2144,51.92,off
2133,51.63,off
2087,50.9,off
2122,52.21,off
2126,51.63,off
2077,51.92,off
2033,51.63,off
2100,51.48,off
2142,52.5,off
2132,52.64,off
2085,52.6,off
2120,51.63,off
2123,50.9,off
2077,51.48,off
2035,51.48,off
2103,50.76,off
2142,51.48,off
2134,52.6,off
2088,52.6,off
2122,52.64,off
2123,51.48,off
2079,52.35,off
2035,50.9,off
2101,52.6,off
2144,52.6,off
2130,52.6,off
2086,51.92,off
2122,52.6,off
2123,52.6,off
2078,51.48,off
2034,52.6,off
2102,51.92,off
2141,51.77,off
2128,52.6,off
2086,51.34,off
2120,51.63,off
2121,51.48,off
2074,52.6,off
2034,50.9,off
2105,51.77,off
2141,50.9,off
2129,51.48,off
2086,51.63,off
2119,50.9,off
2117,51.34,off
2067,52.6,off
2033,52.6,off
2102,52.6,off
2140,51.92,off
2126,52.6,off
2085,52.64,off
2121,52.64,off
2118,51.92,off
2069,51.48,off
2037,52.6,off
2103,51.77,off
2142,53.8,off
2124,50.9,off
2087,50.9,off
2121,52.6,off
2122,52.6,off
2068,51.77,off
2035,51.48,off
2104,52.6,off
2139,52.93,off
2126,52.79,off
2086,51.92,off
2118,51.48,off
2120,50.9,off
2070,51.63,off
2036,51.63,off
2105,50.9,off
2143,51.19,off
2126,52.6,off
2092,51.63,off
2122,52.64,off
2119,51.92,off
2068,51.92,off
2037,51.63,off
2105,52.6,off
2139,51.34,off
2120,50.9,off
2084,51.48,off
2119,51.48,off
2118,51.77,off
2067,52.6,off
2039,51.34,off
2106,51.48,off
2140,51.63,off
2122,51.34,off
2088,51.48,off
2124,53.8,off
2121,51.92,off
2066,51.77,off
2040,51.48,off
2108,52.6,off
2144,52.5,off
2120,51.92,off
2086,52.6,off
2123,52.6,off
2118,50.61,off
2068,51.34,off
2041,51.63,off
2107,52.6,off
2142,51.92,off
2124,51.48,off
2090,52.5,off
2121,50.9,off
2121,52.6,off
2067,52.5,off
2043,50.9,off
2112,52.64,off
2144,50.9,off
2126,52.6,off
2093,52.6,off
2125,51.48,off
2120,50.9,off
2067,52.5,off
2044,52.6,off
2112,50.9,off
2144,50.9,off
2126,51.92,off
2092,51.34,off
2125,51.48,off
2123,52.79,off
2068,52.79,off
2050,51.63,off
2116,52.5,off
2143,51.63,off
2125,51.48,off
2094,50.18,off
2125,51.63,off
2121,50.9,off
2067,52.21,off
2048,52.6,off
2115,50.61,off
2146,52.64,off
2124,51.63,off
2092,51.48,off
2126,52.64,off
2118,51.48,off
2065,51.77,off
2050,50.76,off
2115,52.6,off
2145,51.48,off
2124,51.92,off
2094,49.6,off
2127,51.48,off
2119,50.61,off
2064,51.92,off
2053,53.8,off
2116,51.48,off
2146,51.48,off
2121,51.92,off
2092,50.18,off
2124,50.18,off
2116,52.6,off
2062,52.35,off
2048,50.9,off
2116,52.6,off
2147,51.63,off
2124,50.9,off
2096,50.9,off
2128,51.34,off
2117,50.9,off
2063,52.6,off
2052,50.32,off
2117,50.9,off
2144,50.32,off
2122,52.21,off
2094,51.92,off
2127,51.77,off
2117,51.92,off
2062,51.92,off
2052,51.92,off
2118,52.6,off
2145,51.77,off
2120,52.5,off
2097,51.92,off
2128,52.6,off
2120,51.92,off
2061,51.92,off
2057,50.9,off
2119,50.9,off
2150,51.92,off
2122,51.92,off
2099,51.77,off
2132,52.64,off
2120,51.63,off
2060,51.77,off
2059,50.9,off
2120,52.35,off
2145,51.63,off
2122,50.9,off
2098,51.92,off
2129,52.6,off
2117,51.48,off
2060,52.6,off
2057,50.76,off
2121,51.48,off
2147,50.9,off
2119,51.92,off
2102,51.34,off
2129,52.64,off
2116,52.6,off
2057,52.6,off
2057,51.48,off
2123,52.64,off
2146,51.34,off
2119,51.92,off
2102,52.64,off
2128,52.5,off
2112,51.92,off
2056,51.48,off
2058,53.66,off
2121,51.63,off
2144,51.34,off
2116,52.6,off
2097,50.9,off
2127,52.64,off
2114,51.63,off
2052,51.48,off
2057,50.9,off
2123,51.34,off
2145,51.63,off
2115,52.6,off
2099,50.9,off
2128,51.63,off
2109,51.77,off
2050,52.6,off
2057,52.6,off
2122,50.76,off
2144,52.6,off
2112,50.9,off
2098,51.48,off
2127,51.48,off
2114,52.93,off
2051,51.77,off
2061,50.9,off
2125,52.6,off
2144,51.63,off
2113,52.6,off
2100,53.8,off
2130,51.92,off
2109,50.9,off
2049,52.6,off
2062,50.9,off
2122,52.6,off
2145,51.63,off
2112,51.92,off
2100,51.92,off
2128,51.77,off
2109,51.34,off
2048,51.77,off
2062,50.61,off
2124,52.6,off
2145,51.92,off
2110,51.48,off
2100,47.42,off
2128,51.63,off
2108,50.32,off
2043,51.48,off
2061,51.48,off
2124,50.32,off
2143,51.34,off
2104,51.48,off
2098,50.76,off
2127,51.63,off
2105,50.9,off
2041,51.48,off
2061,51.48,off
2122,50.32,off
2142,51.63,off
2106,52.64,off
2101,52.6,off
2125,52.6,off
2103,50.9,off
2040,51.48,off
2065,52.6,off
2127,51.63,off
2143,50.9,off
2108,51.48,off
2104,50.9,off
2130,52.6,off
2107,49.6,off
2041,51.48,off
2068,50.9,off
2125,52.5,off
2141,51.34,off
2105,51.77,off
2104,52.6,off
2127,49.74,off
2105,51.92,off
2038,52.6,off
2067,51.63,off
2125,51.5,off
2141,51.48,off
2104,52.6,off
2104,51.48,off
2127,52.6,off
2104,52.64,off
2036,51.63,off
2068,51.5,off
2124,51.48,off
2140,50.61,off
2098,51.77,off
2100,52.5,off
2125,52.5,off
2101,52.6,off
2034,52.5,off
2068,52.79,off
2125,50.9,off
2140,51.92,off
2098,51.48,off
2104,51.92,off
2127,50.76,off
2101,51.92,off
2032,51.92,off
2070,50.9,off
2129,51.34,off
2144,51.63,off
2099,52.6,off
2104,50.9,off
2130,52.6,off
2098,50.47,off
2034,51.48,off
2073,50.9,off
2131,51.48,off
2142,51.48,off
2101,51.48,off
2105,50.76,off
2128,52.64,off
2102,50.9,off
2032,51.48,off
2078,51.48,off
2131,50.9,off
2141,51.34,off
2099,51.92,off
2108,52.64,off
2128,52.6,off
2099,50.9,off
2030,52.6,off
2078,52.5,off
2130,51.77,off
2142,50.9,off
2099,51.92,off
2107,51.63,off
2125,51.48,off
2101,51.48,off
2031,51.92,off
2079,50.76,off
2134,51.63,off
2141,50.9,off
2097,51.48,off
2108,49.16,off
2131,51.63,off
2100,51.34,off
2030,52.6,off
2083,52.6,off
2133,50.9,off
2141,51.34,off
2096,52.6,off
2110,50.9,off
2131,52.6,off
2102,51.63,off
2032,50.47,off
2086,51.77,off
2138,51.92,off
2146,51.92,off
2097,50.76,off
2114,51.63,off
2132,52.5,off
2099,51.34,off
2029,51.48,off
2083,52.64,off
2137,51.34,off
2141,50.9,off
2093,51.48,off
2110,50.61,off
2130,52.6,off
2096,50.9,off
2028,51.92,off
2087,50.61,off
2138,49.16,off
2141,50.9,off
2092,51.63,off
2115,48.73,off
2133,50.9,off
2096,50.47,off
2032,51.48,off
2088,51.92,off
2140,51.34,off
2141,52.5,off
2092,51.48,off
2117,51.34,off
2131,52.6,off
2097,51.63,off
2030,51.92,off
2088,51.48,off
2140,51.92,off
2140,50.9,off
2092,51.34,off
2118,52.5,off
2132,50.9,off
2100,50.9,off
2033,52.6,off
2093,50.32,off
2144,52.6,off
2144,50.32,off
2095,51.48,off
2120,51.34,off
2134,52.6,off
2096,50.76,off
2035,51.92,off
2096,51.48,off
2144,51.63,off
2140,50.9,off
2089,51.34,off
2115,50.18,off
2130,51.77,off
2096,50.76,off
2036,51.63,off
2098,50.9,off
2143,50.9,off
2143,50.9,off
2090,51.92,off
2123,51.48,off
2134,51.34,off
2096,51.48,off
2033,52.6,off
2098,51.34,off
2144,52.79,off
2141,50.47,off
2092,51.48,off
2124,52.5,off
2134,52.64,off
2094,50.76,off
2038,51.92,off
2104,51.92,off
2147,52.6,off
2142,50.32,off
2093,51.48,off
2126,51.63,off
2134,52.6,off
2093,51.34,off
2037,51.92,off
2104,51.34,off
2145,52.6,off
2140,51.92,off
2090,50.9,off
2121,50.76,off
2131,50.9,off
2087,50.9,off
